Date,IMF1,IMF2,IMF3,IMF4,IMF5,IMF6,IMF7,IMF8,Residual,Close
2015-03-17,40.534655835179194,10.114109255371366,34.39441328519186,-64.46736284152449,214.781821319754,582.9740183295028,383.0592693541673,7520.959075462359,0.0,8722.35
2015-03-18,10.903687090856117,15.152366104818334,33.19366898599226,-74.09957703153803,209.880689912716,582.3083163696823,383.418313182385,7520.142535385087,0.0,8680.9
2015-03-19,-15.019741622419968,8.206724147274215,21.26373426726243,-80.77962671069567,204.52853722277004,581.6044003357738,383.75337173167446,7519.342600628361,0.0,8622.9
2015-03-20,-19.57922114541948,9.937794226901293,-3.5197311133642954,-84.19132367303553,198.71536556946515,580.8632852032013,384.06450176873426,7518.559329163518,0.0,8584.85
2015-03-23,-24.17459191688448,24.319073541547514,-39.655543909064,-84.19942802701884,192.42996534184465,580.0859859474563,384.35176004485294,7517.792778977267,0.0,8550.95
2015-03-24,20.149657407124828,25.70616343344063,-81.84524049334564,-80.70693776725487,185.66462850839764,579.2735175439553,384.6152032811337,7517.043008086548,0.0,8549.9
2015-03-25,47.394048074823615,7.369608171750075,-122.14929506430998,-73.62264433609361,178.41642547871328,578.4268949681652,384.85488818433964,7516.310074522612,0.0,8517.0
2015-03-26,-25.4067135337623,-27.546406723689575,-150.78600820251557,-62.86389648881542,170.69098397528472,577.5471331955371,385.0708714260525,7515.594036351908,0.0,8382.3
2015-03-27,-52.71146320827878,-31.936803750256725,-158.1671069336525,-48.436241093774676,162.5082064657154,576.6352472015269,385.26320963865237,7514.8949516800685,-1.8189894035458565e-12,8348.05
2015-03-30,55.92923624131141,-13.434704482898903,-139.60219897077255,-30.77400417218533,153.89458135570115,575.6922519615797,385.4319594235195,7514.212878643746,0.0,8501.35
2015-03-31,-41.579198058750094,15.622150191185305,-100.97233031182509,-10.892319127620787,144.8774820942572,574.7191624511528,385.57717726733176,7513.547875494269,0.0,8480.9
2015-04-01,11.183411496004673,12.463952481112774,-51.214740786532424,10.067180893587851,135.48428213036186,573.7169936456984,385.69891949452096,7512.900000645245,0.0,8590.3
2015-04-06,12.591136840310572,10.258109711031189,1.692220330091193,30.962862745076023,125.74235491304476,572.6867605206618,385.79724215328923,7512.269312786496,0.0,8652.0
2015-04-07,-6.064074332442134,-4.4849507662048484,51.959307975647995,50.653093280512635,115.67907389131643,571.6294780515001,385.872200908943,7511.655870990727,0.0,8676.9
2015-04-08,-13.54987333646199,-5.077101786911662,95.12917628455939,67.9961536597321,105.32189820797049,570.5461612136633,385.9238509326672,7511.059734824782,0.0,8717.35
2015-04-09,20.818526460736926,-17.5706838207077,128.5827866139884,81.84874351917891,94.69959099304836,569.4378249826119,385.95224675908895,7510.480964492054,0.0,8774.25
2015-04-10,-24.336281775903775,6.74072393127118,146.0513077407853,91.06317814283612,83.84852450845459,568.305484333789,385.9574424791041,7509.919620639663,0.0,8767.55
2015-04-13,27.441594041515796,25.33285865769299,143.2008568975049,94.63857030782,72.82070975445714,567.1501542426491,385.93949202264923,7509.375764075711,-1.8189894035458565e-12,8825.9
2015-04-15,-27.075268226655233,29.441995061113,118.4137631572041,92.33138199539042,61.6673734003715,565.9728496846376,385.89844916044353,7508.849455767495,0.0,8735.5
2015-04-16,13.325149843533111,8.842917202610655,76.96439033001606,84.74604498267165,50.421787660427206,564.7745856352186,385.8343673867585,7508.340756958763,0.0,8693.25
2015-04-17,31.093936722630865,-25.156213984185325,27.17709519590386,72.67148782186118,39.110288084818265,563.5563770698374,385.7472999426588,7507.849729146475,0.0,8602.05
2015-04-20,-35.03674800919854,-39.5813214189262,-22.37245933307247,56.89900094567093,27.758554954780863,562.3192389639499,385.63729985469104,7507.376434042105,0.0,8443.0
2015-04-21,-20.87021481940337,-24.791691997837148,-64.33977632071505,38.219874786855904,16.392268551563152,561.0641862930001,385.50442000171626,7506.92093350482,0.0,8398.1
2015-04-22,30.07399536339847,26.977622370719985,-94.63836335748431,17.42539977815435,5.037109156390558,559.7922340324488,385.34871318609265,7506.4832894702795,0.0,8436.5
2015-04-23,14.354886419233654,44.09535254323215,-109.26751406731108,-4.689675187754274,-6.281242949472034,558.5043971577459,385.1702322344938,7506.063563849832,1.8189894035458565e-12,8387.95
2015-04-24,13.801544902546864,10.537661392856936,-107.21608312265106,-27.26855486071773,-17.537107484807567,557.2016906443436,384.96903033394995,7505.661818194478,1.8189894035458565e-12,8320.15
2015-04-27,-41.4763171760324,-30.641429864253986,-92.70259438012431,-49.233258605619255,-28.704804168354745,555.8851294676908,384.74516073266994,7505.278113994023,0.0,8203.15
2015-04-28,43.80853630046712,-42.17736873789225,-71.63865960746453,-69.3507732566193,-39.758652718883354,554.5557286032436,384.4986767296742,7504.912512687475,0.0,8264.85
2015-04-29,-9.811353994473555,-8.375253807550159,-50.41756975623863,-86.33205995084985,-50.67297285514405,553.2145030264445,384.2296319928348,7504.565075344976,0.0,8236.4
2015-04-30,-70.817691316943,29.935331306802933,-33.89929900408805,-98.88266762933381,-61.42208429590783,551.8624677127544,383.9380804402266,7504.2358627864905,-1.8189894035458565e-12,8204.95
2015-05-04,70.04049257254333,38.40061422859144,-26.047825731458843,-105.81272667922288,-71.9802038499556,550.5006376376281,383.6240763020016,7503.924935519873,0.0,8342.65
2015-05-05,92.10498426795948,9.962559913404473,-28.249440139194704,-106.45055057943081,-82.31760910055955,549.1300277765106,383.28767386597707,7503.632353995335,0.0,8321.1
2015-05-06,-78.95394627090606,-31.90901506658516,-37.1484052569679,-101.18812645522948,-92.38926613822126,547.7516531048639,382.9289274662519,7503.358178616794,0.0,8092.45
2015-05-07,-112.42905935429583,-31.206454473315823,-48.20769311530248,-90.87992335665194,-102.14375952367557,546.3665285981283,382.5478915080921,7503.102469717021,-9.094947017729282e-13,8047.15
2015-05-08,12.377161977578478,-6.041956822790389,-58.04568615396619,-76.43594254087728,-111.53915371723174,544.9756692317587,382.14462068924564,7502.8652873362835,-9.094947017729282e-13,8190.3
2015-05-11,98.00309924089147,37.31754849744266,-63.94723723514913,-58.71647310932455,-120.55288859738543,543.5800899812134,381.7191698971225,7502.646691325188,0.0,8320.05
2015-05-12,-80.99015762121378,10.992787401029723,-63.22740905599917,-38.50694356785259,-129.16741853139024,542.1808058219364,381.2715945461381,7502.446741007351,0.0,8125.0
2015-05-13,54.394605100102964,-32.675033450986184,-54.21035460132856,-16.590148544200645,-137.36534599006188,540.778831729386,380.80195059729294,7502.265495159795,0.0,8237.4
2015-05-14,1.907347766450586,-27.30014897388313,-36.29612544390863,6.179710845408729,-145.12927344419575,539.3751826790096,380.3102947571409,7502.103011813977,0.0,8221.15
2015-05-15,-35.47169254952466,5.695698768898734,-11.60540799972119,28.846298765083418,-152.4418033646112,537.9708736462622,379.79668404872103,7501.959348684891,0.0,8254.75
2015-05-18,33.97793754557301,17.154977914686572,16.26919947300285,50.42076469966893,-159.2855382221167,536.5669196065937,379.26117615425744,7501.834562828334,0.0,8376.2
2015-05-19,-27.704708488453246,23.095729192202715,41.797712093291366,69.90747209894306,-165.64308048752565,535.1643355354636,378.70382919080004,7501.728710865278,0.0,8357.05
2015-05-20,4.586251813302413,20.437734393850747,59.783260702344364,86.30909862172902,-171.49703263163585,533.7641364083147,378.1247014717069,7501.6418492203875,0.0,8413.15
2015-05-21,-9.498838169318892,27.174640140127156,68.1109119436785,98.62813656153719,-176.83007330528952,532.3673372006028,377.5238519324627,7501.574033696199,0.0,8419.05
2015-05-22,26.80889065636898,17.73272753162458,70.04592745963434,105.98907223361226,-181.62823037282777,530.9749528877782,376.901339887235,7501.525319716575,0.0,8448.35
2015-05-25,-23.53382555479961,-8.950752102621191,69.96968493920293,107.96750454408584,-185.89359762671998,529.5879984453024,376.25722513099356,7501.495762224556,0.0,8366.9
2015-05-26,10.546869723285116,-46.87335093682659,70.90272096674624,104.57629987694894,-189.63701210068058,528.2074888486125,375.5915681939957,7501.485415427918,0.0,8354.8
2015-05-27,3.729282684237056,-47.166755565271224,73.95115731873378,96.18595055674137,-192.83283720852788,526.8344390731655,374.90443041298596,7501.494332727937,-1.8189894035458565e-12,8337.1
2015-05-28,-52.24480561266949,5.0850877290879675,76.8974051672203,83.51152801357551,-195.4375200422352,525.4698640944174,374.1958748859506,7501.522565764653,0.0,8319.0
2015-05-29,44.443757219628154,44.39562544118081,74.91979250492261,67.44533075837302,-197.40541291871796,524.1147761056466,373.46596610576233,7501.570164783205,0.0,8432.95
2015-06-01,52.974232576231444,58.88825512985145,63.38494577501021,48.871298779625505,-198.6908395999739,522.7701587452078,372.71476951858773,7501.637179075458,0.0,8422.55
2015-06-02,-53.22846857456411,19.860945658536597,41.12684509366338,28.635797515064986,-199.24795216868105,521.4368239721218,371.94235174312286,7501.723656760736,0.0,8232.25
2015-06-03,-30.956415527965742,-34.014458421616865,11.870484865513781,7.587282689734294,-199.03032927332748,520.1150103112324,371.1487813755941,7501.829643980836,-9.094947017729282e-13,8148.55
2015-06-04,28.611235802901057,-51.756176249972334,-19.582820032754682,-13.424960134933551,-197.99070832841116,518.8041150533899,370.33412796475693,7501.955185925024,-9.094947017729282e-13,8136.95
2015-06-05,49.11525668261593,-45.80134852755489,-48.882296936668375,-33.55210880134548,-196.08119594020067,517.5029046812186,369.49846222540435,7502.100326616531,-9.094947017729282e-13,8113.9
2015-06-08,-22.090621290328574,-9.571876796140398,-73.30441881326847,-51.946295013545935,-193.25354573509844,516.2097926974674,368.64185625941394,7502.265108691501,-9.094947017729282e-13,8036.95
2015-06-09,-54.16745915544945,33.27081188386294,-91.56736591810741,-67.76362503043983,-189.45927549646467,514.9229567618556,367.76438406958334,7502.44957288516,-9.094947017729282e-13,8015.45
2015-06-10,61.78077391763938,48.27180772029518,-102.8848648736152,-80.1782678821919,-184.64980874079532,513.6404802672245,366.866122437098,7502.653757154346,0.0,8125.5
2015-06-11,-53.239808111670385,11.354449050353542,-107.19074932242403,-88.48241309863823,-178.77675989223678,512.3604337755769,365.9471505514193,7502.87769704762,0.0,7964.85
2015-06-12,7.832687951977805,-27.96852131601537,-103.51761769987431,-92.31056908664772,-171.79584341387113,511.0808878488835,365.00754862264677,7503.1214270929,0.0,7991.45
2015-06-15,0.6013101768950903,-25.921139738308742,-90.19975358717255,-91.88136619843029,-163.6813423811299,509.7999130491448,364.04739715263935,7503.384981526362,0.0,8006.15
2015-06-16,9.906433721084882,-19.87968967262369,-65.86722000083391,-87.76758348925509,-154.44269172414053,508.5155799383481,363.0667773730575,7503.668393854362,9.094947017729282e-13,8057.2
2015-06-17,-5.521545715603569,-21.03422198111564,-32.287856187789835,-80.57807919680128,-144.14172409599396,507.2259590784832,362.065771391046,7503.971696707775,0.0,8089.7
2015-06-18,3.92396400820814,1.3354152249344788,5.587039127033744,-70.90044185111519,-132.86448157182383,505.92912103153634,361.0444622628916,7504.294921768335,0.0,8178.35
2015-06-19,-16.861060961668528,18.266196180917017,42.299215208889045,-59.31803092889261,-120.7004896214156,504.6231363595044,360.002934067964,7504.638099694703,0.0,8232.95
2015-06-22,23.06288748497909,43.79711465276903,72.34486982807303,-46.414159720716064,-107.73931990062978,503.30607562436757,358.94127132275275,7505.0012607084045,0.0,8352.3
2015-06-23,12.290956904506077,38.54230681064361,91.8871383502287,-32.769860962910734,-94.07054406531496,501.9760093881204,357.85955941513373,7505.384434159592,1.8189894035458565e-12,8381.1
2015-06-24,-40.45650942646634,15.739886498085404,100.12431263534575,-18.95049727977148,-79.78373377133403,500.6310082127419,356.7578840965636,7505.787649034836,0.0,8339.85
2015-06-25,36.901979246266215,-11.263690654153724,98.73973304167234,-5.475969058672212,-64.96846067454274,499.26914266023977,355.6363319207767,7506.210933518413,0.0,8415.05
2015-06-26,15.608082945186876,-40.83177550356954,90.87881345742522,7.221387003051146,-49.71429643081116,497.8884832925966,354.49499061073715,7506.654314625383,0.0,8382.2
2015-06-29,-35.36198071542425,-59.81068146953331,79.94526289002029,18.799415026229404,-34.110883663307696,496.4871006717842,353.33394869347774,7507.117818566753,0.0,8326.4
2015-06-30,-9.04583923600289,-52.88112065222629,67.92232722614078,29.035031675721875,-18.248230622973498,495.06306535982463,352.1532949152761,7507.60147133424,0.0,8371.6
2015-07-01,40.00177170419186,-20.29701046258329,54.50106032151348,37.838296532115734,-2.2169829559400753,493.61444791867416,350.9531183148797,7508.105298627149,0.0,8462.5
2015-07-02,-32.55492683615394,25.511228223245453,38.361994062192494,45.23843381790617,13.89111774669647,492.1393189103429,349.7335080041006,7508.629326071669,1.8189894035458565e-12,8440.95
2015-07-03,-16.05224739086634,54.65805192735864,18.155739349713464,51.30071077075602,29.983864057458916,490.63574889680865,348.4945530947638,7509.173579294007,0.0,8486.35
2015-07-06,15.750511514268682,66.62071388897378,-7.096244889508028,56.08012293828117,45.968661488860064,489.1018084400743,347.23634284499093,7509.738083774059,0.0,8523.4
2015-07-07,45.532972199544595,42.38667755072545,-36.05945476578003,59.5219964982235,61.75040891053217,487.5355681021177,345.9589671708144,7510.3228643338225,0.0,8516.95
2015-07-08,-40.89626559457371,-21.598382614194527,-63.05435365549077,61.446781224368046,77.22666041141446,485.93509844492496,344.66251649754713,7510.927945286005,0.0,8354.65
2015-07-09,-24.380812306481058,-52.2929631355468,-81.31634877533632,61.65911217066209,92.2821098223968,484.29847003049304,343.34708161269634,7511.5533505811145,1.8189894035458565e-12,8335.15
2015-07-10,-12.713239963045519,-48.996661211118585,-84.85503135070847,59.99242490015526,106.78689673045594,482.62375342081174,342.0127534488903,7512.199104024558,0.0,8357.05
2015-07-13,49.6871745969694,-28.117905560740027,-71.63697067013705,56.43492169927597,120.59890839628294,480.90901917786596,340.659623229765,7512.865229130717,0.0,8461.4
2015-07-14,-39.79865413604383,10.484775546276706,-45.196269651703105,51.35217889493766,133.56609988995515,479.1523378636456,339.28778225168384,7513.551749341247,0.0,8442.4
2015-07-15,-10.759173074429885,26.907034933278947,-10.39777566335245,45.210885907851335,145.53123794768902,477.3517800401462,337.8973218841022,7514.2586880247145,0.0,8526.0
2015-07-16,35.8968837408669,25.665999951560433,27.44048789468352,38.479093483151864,156.3377166142138,475.50541626935535,336.4883337887337,7514.9860682574335,0.0,8610.8
2015-07-17,13.466246568424516,16.85561186202515,61.66821941309261,31.617541078694547,165.83624122150715,473.6113171132483,335.0609097003361,7515.733913042672,0.0,8613.85
2015-07-20,9.615784544041015,-12.458198342676269,84.3926597444595,25.07344399715386,173.89137018583776,471.66755313382805,333.6151413536731,7516.502245383683,0.0,8602.3
2015-07-21,-51.56163213849662,-22.01516086591893,86.71940616391261,19.26358602026969,180.3793971599191,469.6721948930807,332.1511204835264,7517.291088283707,0.0,8531.9
2015-07-22,37.29137877102363,13.489567567322744,64.770143896891,14.522786857101133,185.1834063839948,467.6233129529985,330.6689388246514,7518.100464746017,0.0,8631.65
2015-07-23,10.025059131038159,39.05254416441045,24.732115144597827,11.181334825181274,188.19078955488635,465.51907129420607,329.1686881118226,7518.930397773856,0.0,8586.8
2015-07-24,29.39754807090056,11.946405416612182,-23.90275654139511,9.57243131062311,189.29683662885498,463.35816466411546,327.6504600798049,7519.780910370485,0.0,8527.1
2015-07-27,-38.63764304490525,-36.744683066852865,-68.95114808892535,10.005208033182633,188.42208576628346,461.1398083986979,326.114346463362,7520.652025539158,0.0,8362.0
2015-07-28,-13.983053173289026,-50.44444209619398,-97.61579968497047,12.729309055067581,185.54752576357936,458.86225485540024,324.56043899728525,7521.543766283122,0.0,8341.2
2015-07-29,0.558706033573759,-19.717618642724727,-101.05905275054283,17.878802436937967,180.7218920207013,456.52228588010365,322.9888294163061,7522.456155605646,-1.8189894035458565e-12,8380.35
2015-07-30,-16.460037818161528,31.002053760721797,-83.72852489610318,25.290895937020966,174.04045186242413,454.1163351889057,321.39960945522176,7523.38921650997,0.0,8429.05
2015-07-31,31.632832595988987,57.513332120851246,-54.11090660520725,34.512171147494975,165.62589960858944,451.64082828414126,319.79287092158427,7524.342971926558,0.0,8530.95
2015-08-03,8.240297801326532,57.999848089171216,-20.75514933828037,45.01886818571033,155.6177941850957,449.0921906681443,318.16870591414477,7525.317444494688,0.0,8538.7
2015-08-04,-24.440249071410417,50.098271693213356,8.845946905417906,56.27733397070162,144.16198527354456,446.4668478432524,316.5272066044343,7526.312656780846,0.0,8524.25
2015-08-05,1.697620151795484,50.49878598816921,29.791648085732636,67.70134107404238,131.40228287294647,443.7612253117969,314.8684652370902,7527.328631278427,0.0,8567.05
2015-08-06,8.127044112294225,56.38843059880578,43.96119419689178,78.51492049780671,117.47869748053284,440.9717485761214,313.192574349032,7528.3653901885145,0.0,8587.0
2015-08-07,12.636434007082183,31.024507540713476,57.469397600089124,87.77262965859728,102.52960586555186,438.09484313855006,311.4996265503142,7529.422955639103,0.0,8570.45
2015-08-10,-4.94462885331491,-22.348674391441335,73.59751234945921,94.48420736858797,86.69358481614258,435.126934501442,309.78971445094714,7530.501349758177,0.0,8502.9
2015-08-11,20.124103320398078,-83.83651055150506,91.3892640729127,97.88671886009585,70.10845079628288,432.064448167106,308.06293066096384,7531.600594673746,0.0,8467.4
2015-08-12,-39.95534033325,-133.17704582568342,108.65738637441,97.57167918491243,52.9094306575352,428.9038096378818,306.31936779039256,7532.720712513802,0.0,8353.95
2015-08-13,-21.14421976874644,-111.16921111869914,122.86299073236462,93.30963089436466,35.22852098900187,425.64144441611893,304.55911844926146,7533.861725406334,0.0,8383.15
2015-08-14,66.95762143385232,-41.20269180509811,130.8715394788683,85.00034650849618,17.193475652791335,422.27377800415013,302.7822752475917,7535.023655479347,0.0,8518.9
2015-08-17,-47.53076169913767,61.843969968184,129.89581816393505,72.71897543229585,-1.070693425819682,418.79723590429603,300.9889307954138,7536.206524860832,0.0,8471.85
2015-08-18,-79.42952254144582,139.4493669761856,116.96923295179135,56.902600020561586,-19.43945440753665,415.20824361890607,299.17917770275136,7537.410355678787,0.0,8466.25
2015-08-19,-13.70484595236562,170.1181976156351,89.5860782431845,38.19734025542541,-37.78827545303276,411.50322665030467,297.3531085796432,7538.635170061205,0.0,8493.9
2015-08-20,5.119965703095337,128.84926622572408,48.823927395766205,17.32904872537748,-55.99262472298719,407.6786105008364,295.5108161914474,7539.88098998074,0.0,8387.2
2015-08-21,120.05347911114528,3.903119901141209,1.0541858422043127,-4.96386586282639,-73.92797037808269,403.7308206728471,293.65239392486563,7541.147836788705,0.0,8284.65
2015-08-24,-112.94445479742963,-156.49074028506814,-46.07197920780838,-27.942994802382575,-91.469780579008,399.6562826686479,291.77793532198797,7542.435731681061,0.0,7798.95
2015-08-25,95.6278476288168,-173.95310695940722,-85.04493956566986,-50.869929386508964,-108.4935234864363,395.45142199058836,289.8875339983419,7543.744695780275,9.094947017729282e-13,7906.35
2015-08-26,-75.40062055107701,-51.143746517363525,-110.59321860318636,-73.00644498662838,-124.87466726106352,391.11266414101067,287.9812838634251,7545.074749914883,0.0,7789.15
2015-08-27,21.97125329275522,77.10128956099952,-123.8162520492257,-93.63923910335564,-140.48868006355684,386.6364346222367,286.05927906896386,7546.425914671183,0.0,7960.25
2015-08-28,28.126652239092017,148.3559127646535,-127.28247800973848,-112.17804027816607,-155.21103005460745,382.01915893660527,284.1216144415857,7547.798209960576,-9.094947017729282e-13,7995.75
2015-08-31,46.82570030759002,136.33159815030942,-123.66325010101248,-128.19416605081386,-168.91718539489207,377.25726258645614,282.16838497662917,7549.191655525734,0.0,7971.0
2015-09-01,-73.12366349008528,89.9140025245614,-115.61958170764285,-141.44127093463544,-181.48261424510423,372.3471710741279,280.1996858220069,7550.606270956771,0.0,7781.4
2015-09-02,-60.30204142798741,39.34834703478482,-104.35092153302456,-151.80559717923975,-192.7827847659016,367.2853099019355,278.21561288733847,7552.042075082095,-9.094947017729282e-13,7727.65
2015-09-03,101.27940094873018,-9.399185912509664,-90.49401116186328,-159.2264921409501,-202.69316511799798,362.068104572245,276.2162629937221,7553.499085818624,0.0,7831.25
2015-09-04,-18.749942987862692,-61.58833146555845,-74.75758963053218,-163.73549228702242,-211.08967826193714,356.69198058736754,274.20173387635793,7554.977320169187,0.0,7655.95
2015-09-07,-98.47979828758655,-87.09794792609925,-57.96015050940583,-165.4592367567808,-217.85514837682942,351.1533634496562,272.1721244973218,7556.476793909724,0.0,7552.95
2015-09-08,23.28947565192744,-67.4783278401361,-40.01210518973526,-164.6206473854185,-222.90213053294696,345.44867866143403,270.12753587319037,7557.997520761684,9.094947017729282e-13,7701.85
